x y e
25.1461 6.3590 0.3237
25.7753 6.3590 0.3695
26.4045 6.3590 0.4175
27.0337 6.3590 0.4652
27.6629 6.3590 0.5103
28.2921 6.3590 0.5504
28.9213 6.3590 0.5838
29.5506 6.3590 0.6098
30.1798 6.3590 0.6278
30.8090 6.3590 0.6378
31.4382 6.3590 0.6398
32.0674 6.3590 0.6339
32.6966 6.3590 0.6205
33.3258 6.3590 0.6001
33.9551 6.3590 0.5739
34.5843 6.3590 0.5434
35.2135 6.3590 0.5104
35.8427 6.3590 0.4766
36.4719 6.3590 0.4436
37.1011 6.3590 0.4122
37.7303 6.3590 0.3831
38.3596 6.3590 0.3563
38.9888 6.3590 0.3316
39.6180 6.3590 0.3084
40.2472 6.3590 0.2860
40.8764 6.3590 0.2636
41.5056 6.3590 0.2404
42.1348 6.3590 0.2159
42.7640 6.3590 0.1894
43.3933 6.3590 0.1608
44.0225 6.3590 0.1298
44.6517 6.3590 0.0966
45.2809 6.3590 0.0610
45.9101 6.3590 0.0234
46.5393 6.3590 0.0000
47.1685 6.3590 0.0000
47.7978 6.3590 0.0000
48.4270 6.3590 0.0000
49.0562 6.3590 0.0000
49.6854 6.3590 0.0000
50.3146 6.3590 0.0000
50.9438 6.3590 0.0000
51.5730 6.3590 0.0000
52.2022 6.3590 0.0000
52.8315 6.3590 0.0000
53.4607 6.3590 0.0019
54.0899 6.3590 0.0432
54.7191 6.3590 0.0833
55.3483 6.3590 0.1211
55.9775 6.3590 0.1562
56.6067 6.3590 0.1883
57.2360 6.3590 0.2174
57.8652 6.3590 0.2436
58.4944 6.3590 0.2672
59.1236 6.3590 0.2884
59.7528 6.3590 0.3079
60.3820 6.3590 0.3261
61.0112 6.3590 0.3435
61.6404 6.3590 0.3607
62.2697 6.3590 0.3780
62.8989 6.3590 0.3957
63.5281 6.3590 0.4142
64.1573 6.3590 0.4336
64.7865 6.3590 0.4537
65.4157 6.3590 0.4744
66.0449 6.3590 0.4951
66.6742 6.3590 0.5150
67.3034 6.3590 0.5328
67.9326 6.3590 0.5474
68.5618 6.3590 0.5575
69.1910 6.3590 0.5619
69.8202 6.3590 0.5598
70.4494 6.3590 0.5505
71.0787 6.3590 0.5337
71.7079 6.3590 0.5098
72.3371 6.3590 0.4793
72.9663 6.3590 0.4435
73.5955 6.3590 0.4040
74.2247 6.3590 0.3625
74.8539 6.3590 0.3207
75.4831 6.3590 0.2799
76.1124 6.3590 0.2410
76.7416 6.3590 0.2047
77.3708 6.3590 0.1712
78.0000 6.3590 0.1409

22.0000 6.5641 0.1500
22.6292 6.5641 0.1761
23.2584 6.5641 0.2053
23.8876 6.5641 0.2378
24.5169 6.5641 0.2741
25.1461 6.5641 0.3146
25.7753 6.5641 0.3586
26.4045 6.5641 0.4048
27.0337 6.5641 0.4512
27.6629 6.5641 0.4949
28.2921 6.5641 0.5338
28.9213 6.5641 0.5662
29.5506 6.5641 0.5911
30.1798 6.5641 0.6081
30.8090 6.5641 0.6171
31.4382 6.5641 0.6180
32.0674 6.5641 0.6110
32.6966 6.5641 0.5964
33.3258 6.5641 0.5750
33.9551 6.5641 0.5478
34.5843 6.5641 0.5165
35.2135 6.5641 0.4829
35.8427 6.5641 0.4488
36.4719 6.5641 0.4156
37.1011 6.5641 0.3843
37.7303 6.5641 0.3553
38.3596 6.5641 0.3286
38.9888 6.5641 0.3040
39.6180 6.5641 0.2808
40.2472 6.5641 0.2584
40.8764 6.5641 0.2360
41.5056 6.5641 0.2128
42.1348 6.5641 0.1882
42.7640 6.5641 0.1618
43.3933 6.5641 0.1333
44.0225 6.5641 0.1025
44.6517 6.5641 0.0696
45.2809 6.5641 0.0346
45.9101 6.5641 0.0000
46.5393 6.5641 0.0000
47.1685 6.5641 0.0000
47.7978 6.5641 0.0000
48.4270 6.5641 0.0000
49.0562 6.5641 0.0000
49.6854 6.5641 0.0000
50.3146 6.5641 0.0000
50.9438 6.5641 0.0000
51.5730 6.5641 0.0000
52.2022 6.5641 0.0000
52.8315 6.5641 0.0000
53.4607 6.5641 0.0000
54.0899 6.5641 0.0176
54.7191 6.5641 0.0569
55.3483 6.5641 0.0940
55.9775 6.5641 0.1285
56.6067 6.5641 0.1602
57.2360 6.5641 0.1890
57.8652 6.5641 0.2150
58.4944 6.5641 0.2384
59.1236 6.5641 0.2596
59.7528 6.5641 0.2791
60.3820 6.5641 0.2975
61.0112 6.5641 0.3151
61.6404 6.5641 0.3325
62.2697 6.5641 0.3501
62.8989 6.5641 0.3682
63.5281 6.5641 0.3872
64.1573 6.5641 0.4070
64.7865 6.5641 0.4278
65.4157 6.5641 0.4491
66.0449 6.5641 0.4705
66.6742 6.5641 0.4911
67.3034 6.5641 0.5098
67.9326 6.5641 0.5254
68.5618 6.5641 0.5365
69.1910 6.5641 0.5420
69.8202 6.5641 0.5411
70.4494 6.5641 0.5331
71.0787 6.5641 0.5177
71.7079 6.5641 0.4951
72.3371 6.5641 0.4660
72.9663 6.5641 0.4316
73.5955 6.5641 0.3934
74.2247 6.5641 0.3533
74.8539 6.5641 0.3128
75.4831 6.5641 0.2732
76.1124 6.5641 0.2356
76.7416 6.5641 0.2004
77.3708 6.5641 0.1680
78.0000 6.5641 0.1386

22.0000 6.7692 0.1480
22.6292 6.7692 0.1732
23.2584 6.7692 0.2010
23.8876 6.7692 0.2320
24.5169 6.7692 0.2666
25.1461 6.7692 0.3052
25.7753 6.7692 0.3474
26.4045 6.7692 0.3920
27.0337 6.7692 0.4368
27.6629 6.7692 0.4792
28.2921 6.7692 0.5169
28.9213 6.7692 0.5482
29.5506 6.7692 0.5721
30.1798 6.7692 0.5880
30.8090 6.7692 0.5960
31.4382 6.7692 0.5958
32.0674 6.7692 0.5877
32.6966 6.7692 0.5720
33.3258 6.7692 0.5495
33.9551 6.7692 0.5214
34.5843 6.7692 0.4895
35.2135 6.7692 0.4555
35.8427 6.7692 0.4212
36.4719 6.7692 0.3881
37.1011 6.7692 0.3569
37.7303 6.7692 0.3281
38.3596 6.7692 0.3016
38.9888 6.7692 0.2770
39.6180 6.7692 0.2539
40.2472 6.7692 0.2316
40.8764 6.7692 0.2091
41.5056 6.7692 0.1859
42.1348 6.7692 0.1613
42.7640 6.7692 0.1349
43.3933 6.7692 0.1065
44.0225 6.7692 0.0760
44.6517 6.7692 0.0435
45.2809 6.7692 0.0092
45.9101 6.7692 0.0000
46.5393 6.7692 0.0000
47.1685 6.7692 0.0000
47.7978 6.7692 0.0000
48.4270 6.7692 0.0000
49.0562 6.7692 0.0000
49.6854 6.7692 0.0000
50.3146 6.7692 0.0000
50.9438 6.7692 0.0000
51.5730 6.7692 0.0000
52.2022 6.7692 0.0000
52.8315 6.7692 0.0000
53.4607 6.7692 0.0000
54.0899 6.7692 0.0000
54.7191 6.7692 0.0313
55.3483 6.7692 0.0677
55.9775 6.7692 0.1016
56.6067 6.7692 0.1328
57.2360 6.7692 0.1612
57.8652 6.7692 0.1869
58.4944 6.7692 0.2102
59.1236 6.7692 0.2314
59.7528 6.7692 0.2510
60.3820 6.7692 0.2694
61.0112 6.7692 0.2872
61.6404 6.7692 0.3049
62.2697 6.7692 0.3228
62.8989 6.7692 0.3413
63.5281 6.7692 0.3606
64.1573 6.7692 0.3809
64.7865 6.7692 0.4022
65.4157 6.7692 0.4241
66.0449 6.7692 0.4461
66.6742 6.7692 0.4674
67.3034 6.7692 0.4869
67.9326 6.7692 0.5033
68.5618 6.7692 0.5154
69.1910 6.7692 0.5220
69.8202 6.7692 0.5222
70.4494 6.7692 0.5154
71.0787 6.7692 0.5013
71.7079 6.7692 0.4801
72.3371 6.7692 0.4524
72.9663 6.7692 0.4193
73.5955 6.7692 0.3825
74.2247 6.7692 0.3437
74.8539 6.7692 0.3046
75.4831 6.7692 0.2663
76.1124 6.7692 0.2299
76.7416 6.7692 0.1958
77.3708 6.7692 0.1644
78.0000 6.7692 0.1359

22.0000 6.9744 0.1459
22.6292 6.9744 0.1699
23.2584 6.9744 0.1965
23.8876 6.9744 0.2260
24.5169 6.9744 0.2589
25.1461 6.9744 0.2957
25.7753 6.9744 0.3361
26.4045 6.9744 0.3789
27.0337 6.9744 0.4221
27.6629 6.9744 0.4632
28.2921 6.9744 0.4997
28.9213 6.9744 0.5299
29.5506 6.9744 0.5527
30.1798 6.9744 0.5677
30.8090 6.9744 0.5745
31.4382 6.9744 0.5733
32.0674 6.9744 0.5641
32.6966 6.9744 0.5474
33.3258 6.9744 0.5239
33.9551 6.9744 0.4951
34.5843 6.9744 0.4626
35.2135 6.9744 0.4284
35.8427 6.9744 0.3941
36.4719 6.9744 0.3611
37.1011 6.9744 0.3302
37.7303 6.9744 0.3016
38.3596 6.9744 0.2754
38.9888 6.9744 0.2510
39.6180 6.9744 0.2280
40.2472 6.9744 0.2057
40.8764 6.9744 0.1832
41.5056 6.9744 0.1600
42.1348 6.9744 0.1353
42.7640 6.9744 0.1089
43.3933 6.9744 0.0807
44.0225 6.9744 0.0505
44.6517 6.9744 0.0185
45.2809 6.9744 0.0000
45.9101 6.9744 0.0000
46.5393 6.9744 0.0000
47.1685 6.9744 0.0000
47.7978 6.9744 0.0000
48.4270 6.9744 0.0000
49.0562 6.9744 0.0000
49.6854 6.9744 0.0000
50.3146 6.9744 0.0000
50.9438 6.9744 0.0000
51.5730 6.9744 0.0000
52.2022 6.9744 0.0000
52.8315 6.9744 0.0000
53.4607 6.9744 0.0000
54.0899 6.9744 0.0000
54.7191 6.9744 0.0068
55.3483 6.9744 0.0424
55.9775 6.9744 0.0757
56.6067 6.9744 0.1063
57.2360 6.9744 0.1343
57.8652 6.9744 0.1597
58.4944 6.9744 0.1829
59.1236 6.9744 0.2041
59.7528 6.9744 0.2237
60.3820 6.9744 0.2423
61.0112 6.9744 0.2603
61.6404 6.9744 0.2781
62.2697 6.9744 0.2963
62.8989 6.9744 0.3151
63.5281 6.9744 0.3348
64.1573 6.9744 0.3555
64.7865 6.9744 0.3771
65.4157 6.9744 0.3995
66.0449 6.9744 0.4221
66.6742 6.9744 0.4440
67.3034 6.9744 0.4641
67.9326 6.9744 0.4813
68.5618 6.9744 0.4943
69.1910 6.9744 0.5019
69.8202 6.9744 0.5032
70.4494 6.9744 0.4976
71.0787 6.9744 0.4848
71.7079 6.9744 0.4649
72.3371 6.9744 0.4385
72.9663 6.9744 0.4068
73.5955 6.9744 0.3714
74.2247 6.9744 0.3339
74.8539 6.9744 0.2961
75.4831 6.9744 0.2591
76.1124 6.9744 0.2239
76.7416 6.9744 0.1910
77.3708 6.9744 0.1606
78.0000 6.9744 0.1330

22.0000 7.1795 0.1434
22.6292 7.1795 0.1665
23.2584 7.1795 0.1918
23.8876 7.1795 0.2199
24.5169 7.1795 0.2511
25.1461 7.1795 0.2861
25.7753 7.1795 0.3246
26.4045 7.1795 0.3657
27.0337 7.1795 0.4073
27.6629 7.1795 0.4470
28.2921 7.1795 0.4823
28.9213 7.1795 0.5114
29.5506 7.1795 0.5331
30.1798 7.1795 0.5471
30.8090 7.1795 0.5529
31.4382 7.1795 0.5507
32.0674 7.1795 0.5405
32.6966 7.1795 0.5228
33.3258 7.1795 0.4985
33.9551 7.1795 0.4690
34.5843 7.1795 0.4361
35.2135 7.1795 0.4018
35.8427 7.1795 0.3676
36.4719 7.1795 0.3349
37.1011 7.1795 0.3044
37.7303 7.1795 0.2762
38.3596 7.1795 0.2502
38.9888 7.1795 0.2261
39.6180 7.1795 0.2032
40.2472 7.1795 0.1809
40.8764 7.1795 0.1585
41.5056 7.1795 0.1352
42.1348 7.1795 0.1105
42.7640 7.1795 0.0842
43.3933 7.1795 0.0561
44.0225 7.1795 0.0263
44.6517 7.1795 0.0000
45.2809 7.1795 0.0000
45.9101 7.1795 0.0000
46.5393 7.1795 0.0000
47.1685 7.1795 0.0000
47.7978 7.1795 0.0000
48.4270 7.1795 0.0000
49.0562 7.1795 0.0000
49.6854 7.1795 0.0000
50.3146 7.1795 0.0000
50.9438 7.1795 0.0000
51.5730 7.1795 0.0000
52.2022 7.1795 0.0000
52.8315 7.1795 0.0000
53.4607 7.1795 0.0000
54.0899 7.1795 0.0000
54.7191 7.1795 0.0000
55.3483 7.1795 0.0184
55.9775 7.1795 0.0510
56.6067 7.1795 0.0810
57.2360 7.1795 0.1086
57.8652 7.1795 0.1338
58.4944 7.1795 0.1568
59.1236 7.1795 0.1780
59.7528 7.1795 0.1977
60.3820 7.1795 0.2164
61.0112 7.1795 0.2345
61.6404 7.1795 0.2525
62.2697 7.1795 0.2709
62.8989 7.1795 0.2899
63.5281 7.1795 0.3098
64.1573 7.1795 0.3309
64.7865 7.1795 0.3529
65.4157 7.1795 0.3757
66.0449 7.1795 0.3986
66.6742 7.1795 0.4210
67.3034 7.1795 0.4417
67.9326 7.1795 0.4595
68.5618 7.1795 0.4732
69.1910 7.1795 0.4818
69.8202 7.1795 0.4842
70.4494 7.1795 0.4797
71.0787 7.1795 0.4681
71.7079 7.1795 0.4495
72.3371 7.1795 0.4245
72.9663 7.1795 0.3941
73.5955 7.1795 0.3600
74.2247 7.1795 0.3239
74.8539 7.1795 0.2874
75.4831 7.1795 0.2517
76.1124 7.1795 0.2177
76.7416 7.1795 0.1859
77.3708 7.1795 0.1566
78.0000 7.1795 0.1298

22.0000 7.3846 0.1407
22.6292 7.3846 0.1628
23.2584 7.3846 0.1870
23.8876 7.3846 0.2136
24.5169 7.3846 0.2432
25.1461 7.3846 0.2764
25.7753 7.3846 0.3131
26.4045 7.3846 0.3524
27.0337 7.3846 0.3924
27.6629 7.3846 0.4306
28.2921 7.3846 0.4647
28.9213 7.3846 0.4927
29.5506 7.3846 0.5135
30.1798 7.3846 0.5264
30.8090 7.3846 0.5313
31.4382 7.3846 0.5280
32.0674 7.3846 0.5169
32.6966 7.3846 0.4983
33.3258 7.3846 0.4733
33.9551 7.3846 0.4433
34.5843 7.3846 0.4102
35.2135 7.3846 0.3759
35.8427 7.3846 0.3421
36.4719 7.3846 0.3098
37.1011 7.3846 0.2797
37.7303 7.3846 0.2520
38.3596 7.3846 0.2264
38.9888 7.3846 0.2025
39.6180 7.3846 0.1798
40.2472 7.3846 0.1576
40.8764 7.3846 0.1351
41.5056 7.3846 0.1118
42.1348 7.3846 0.0871
42.7640 7.3846 0.0609
43.3933 7.3846 0.0330
44.0225 7.3846 0.0036
44.6517 7.3846 0.0000
45.2809 7.3846 0.0000
45.9101 7.3846 0.0000
46.5393 7.3846 0.0000
47.1685 7.3846 0.0000
47.7978 7.3846 0.0000
48.4270 7.3846 0.0000
49.0562 7.3846 0.0000
49.6854 7.3846 0.0000
50.3146 7.3846 0.0000
50.9438 7.3846 0.0000
51.5730 7.3846 0.0000
52.2022 7.3846 0.0000
52.8315 7.3846 0.0000
53.4607 7.3846 0.0000
54.0899 7.3846 0.0000
54.7191 7.3846 0.0000
55.3483 7.3846 0.0000
55.9775 7.3846 0.0278
56.6067 7.3846 0.0573
57.2360 7.3846 0.0844
57.8652 7.3846 0.1093
58.4944 7.3846 0.1322
59.1236 7.3846 0.1533
59.7528 7.3846 0.1731
60.3820 7.3846 0.1919
61.0112 7.3846 0.2101
61.6404 7.3846 0.2283
62.2697 7.3846 0.2468
62.8989 7.3846 0.2660
63.5281 7.3846 0.2861
64.1573 7.3846 0.3073
64.7865 7.3846 0.3296
65.4157 7.3846 0.3526
66.0449 7.3846 0.3759
66.6742 7.3846 0.3986
67.3034 7.3846 0.4197
67.9326 7.3846 0.4381
68.5618 7.3846 0.4525
69.1910 7.3846 0.4618
69.8202 7.3846 0.4651
70.4494 7.3846 0.4618
71.0787 7.3846 0.4514
71.7079 7.3846 0.4340
72.3371 7.3846 0.4103
72.9663 7.3846 0.3812
73.5955 7.3846 0.3484
74.2247 7.3846 0.3136
74.8539 7.3846 0.2784
75.4831 7.3846 0.2440
76.1124 7.3846 0.2113
76.7416 7.3846 0.1806
77.3708 7.3846 0.1523
78.0000 7.3846 0.1264

22.0000 7.5897 0.1378
22.6292 7.5897 0.1590
23.2584 7.5897 0.1820
23.8876 7.5897 0.2072
24.5169 7.5897 0.2353
25.1461 7.5897 0.2667
25.7753 7.5897 0.3015
26.4045 7.5897 0.3390
27.0337 7.5897 0.3774
27.6629 7.5897 0.4142
28.2921 7.5897 0.4471
28.9213 7.5897 0.4740
29.5506 7.5897 0.4938
30.1798 7.5897 0.5058
30.8090 7.5897 0.5097
31.4382 7.5897 0.5056
32.0674 7.5897 0.4936
32.6966 7.5897 0.4742
33.3258 7.5897 0.4486
33.9551 7.5897 0.4182
34.5843 7.5897 0.3851
35.2135 7.5897 0.3510
35.8427 7.5897 0.3176
36.4719 7.5897 0.2859
37.1011 7.5897 0.2565
37.7303 7.5897 0.2292
38.3596 7.5897 0.2040
38.9888 7.5897 0.1805
39.6180 7.5897 0.1579
40.2472 7.5897 0.1358
40.8764 7.5897 0.1133
41.5056 7.5897 0.0900
42.1348 7.5897 0.0653
42.7640 7.5897 0.0392
43.3933 7.5897 0.0115
44.0225 7.5897 0.0000
44.6517 7.5897 0.0000
45.2809 7.5897 0.0000
45.9101 7.5897 0.0000
46.5393 7.5897 0.0000
47.1685 7.5897 0.0000
47.7978 7.5897 0.0000
48.4270 7.5897 0.0000
49.0562 7.5897 0.0000
49.6854 7.5897 0.0000
50.3146 7.5897 0.0000
50.9438 7.5897 0.0000
51.5730 7.5897 0.0000
52.2022 7.5897 0.0000
52.8315 7.5897 0.0000
53.4607 7.5897 0.0000
54.0899 7.5897 0.0000
54.7191 7.5897 0.0000
55.3483 7.5897 0.0000
55.9775 7.5897 0.0063
56.6067 7.5897 0.0352
57.2360 7.5897 0.0619
57.8652 7.5897 0.0865
58.4944 7.5897 0.1092
59.1236 7.5897 0.1303
59.7528 7.5897 0.1501
60.3820 7.5897 0.1690
61.0112 7.5897 0.1874
61.6404 7.5897 0.2056
62.2697 7.5897 0.2242
62.8989 7.5897 0.2435
63.5281 7.5897 0.2637
64.1573 7.5897 0.2850
64.7865 7.5897 0.3074
65.4157 7.5897 0.3306
66.0449 7.5897 0.3540
66.6742 7.5897 0.3769
67.3034 7.5897 0.3983
67.9326 7.5897 0.4171
68.5618 7.5897 0.4320
69.1910 7.5897 0.4421
69.8202 7.5897 0.4462
70.4494 7.5897 0.4439
71.0787 7.5897 0.4346
71.7079 7.5897 0.4184
72.3371 7.5897 0.3959
72.9663 7.5897 0.3681
73.5955 7.5897 0.3366
74.2247 7.5897 0.3031
74.8539 7.5897 0.2692
75.4831 7.5897 0.2361
76.1124 7.5897 0.2046
76.7416 7.5897 0.1751
77.3708 7.5897 0.1478
78.0000 7.5897 0.1227

22.0000 7.7949 0.1346
22.6292 7.7949 0.1549
23.2584 7.7949 0.1769
23.8876 7.7949 0.2008
24.5169 7.7949 0.2273
25.1461 7.7949 0.2570
25.7753 7.7949 0.2901
26.4045 7.7949 0.3258
27.0337 7.7949 0.3625
27.6629 7.7949 0.3979
28.2921 7.7949 0.4295
28.9213 7.7949 0.4554
29.5506 7.7949 0.4742
30.1798 7.7949 0.4854
30.8090 7.7949 0.4884
31.4382 7.7949 0.4835
32.0674 7.7949 0.4706
32.6966 7.7949 0.4506
33.3258 7.7949 0.4245
33.9551 7.7949 0.3940
34.5843 7.7949 0.3609
35.2135 7.7949 0.3273
35.8427 7.7949 0.2945
36.4719 7.7949 0.2635
37.1011 7.7949 0.2347
37.7303 7.7949 0.2080
38.3596 7.7949 0.1833
38.9888 7.7949 0.1600
39.6180 7.7949 0.1377
40.2472 7.7949 0.1156
40.8764 7.7949 0.0932
41.5056 7.7949 0.0699
42.1348 7.7949 0.0453
42.7640 7.7949 0.0192
43.3933 7.7949 0.0000
44.0225 7.7949 0.0000
44.6517 7.7949 0.0000
45.2809 7.7949 0.0000
45.9101 7.7949 0.0000
46.5393 7.7949 0.0000
47.1685 7.7949 0.0000
47.7978 7.7949 0.0000
48.4270 7.7949 0.0000
49.0562 7.7949 0.0000
49.6854 7.7949 0.0000
50.3146 7.7949 0.0000
50.9438 7.7949 0.0000
51.5730 7.7949 0.0000
52.2022 7.7949 0.0000
52.8315 7.7949 0.0000
53.4607 7.7949 0.0000
54.0899 7.7949 0.0000
54.7191 7.7949 0.0000
55.3483 7.7949 0.0000
55.9775 7.7949 0.0000
56.6067 7.7949 0.0150
57.2360 7.7949 0.0412
57.8652 7.7949 0.0656
58.4944 7.7949 0.0881
59.1236 7.7949 0.1092
59.7528 7.7949 0.1290
60.3820 7.7949 0.1480
61.0112 7.7949 0.1664
61.6404 7.7949 0.1847
62.2697 7.7949 0.2033
62.8989 7.7949 0.2225
63.5281 7.7949 0.2428
64.1573 7.7949 0.2641
64.7865 7.7949 0.2865
65.4157 7.7949 0.3096
66.0449 7.7949 0.3331
66.6742 7.7949 0.3561
67.3034 7.7949 0.3776
67.9326 7.7949 0.3966
68.5618 7.7949 0.4120
69.1910 7.7949 0.4226
69.8202 7.7949 0.4276
70.4494 7.7949 0.4261
71.0787 7.7949 0.4179
71.7079 7.7949 0.4028
72.3371 7.7949 0.3815
72.9663 7.7949 0.3549
73.5955 7.7949 0.3247
74.2247 7.7949 0.2925
74.8539 7.7949 0.2598
75.4831 7.7949 0.2280
76.1124 7.7949 0.1978
76.7416 7.7949 0.1694
77.3708 7.7949 0.1431
78.0000 7.7949 0.1189

22.0000 8.0000 0.1313
22.6292 8.0000 0.1507
23.2584 8.0000 0.1716
23.8876 8.0000 0.1943
24.5169 8.0000 0.2194
25.1461 8.0000 0.2474
25.7753 8.0000 0.2787
26.4045 8.0000 0.3126
27.0337 8.0000 0.3477
27.6629 8.0000 0.3817
28.2921 8.0000 0.4121
28.9213 8.0000 0.4369
29.5506 8.0000 0.4549
30.1798 8.0000 0.4652
30.8090 8.0000 0.4675
31.4382 8.0000 0.4618
32.0674 8.0000 0.4483
32.6966 8.0000 0.4277
33.3258 8.0000 0.4013
33.9551 8.0000 0.3707
34.5843 8.0000 0.3380
35.2135 8.0000 0.3049
35.8427 8.0000 0.2728
36.4719 8.0000 0.2426
37.1011 8.0000 0.2145
37.7303 8.0000 0.1885
38.3596 8.0000 0.1642
38.9888 8.0000 0.1413
39.6180 8.0000 0.1191
40.2472 8.0000 0.0972
40.8764 8.0000 0.0748
41.5056 8.0000 0.0515
42.1348 8.0000 0.0270
42.7640 8.0000 0.0012
43.3933 8.0000 0.0000
44.0225 8.0000 0.0000
44.6517 8.0000 0.0000
45.2809 8.0000 0.0000
45.9101 8.0000 0.0000
46.5393 8.0000 0.0000
47.1685 8.0000 0.0000
47.7978 8.0000 0.0000
48.4270 8.0000 0.0000
49.0562 8.0000 0.0000
49.6854 8.0000 0.0000
50.3146 8.0000 0.0000
50.9438 8.0000 0.0000
51.5730 8.0000 0.0000
52.2022 8.0000 0.0000
52.8315 8.0000 0.0000
53.4607 8.0000 0.0000
54.0899 8.0000 0.0000
54.7191 8.0000 0.0000
55.3483 8.0000 0.0000
55.9775 8.0000 0.0000
56.6067 8.0000 0.0000
57.2360 8.0000 0.0226
57.8652 8.0000 0.0466
58.4944 8.0000 0.0690
59.1236 8.0000 0.0901
59.7528 8.0000 0.1099
60.3820 8.0000 0.1289
61.0112 8.0000 0.1473
61.6404 8.0000 0.1656
62.2697 8.0000 0.1841
62.8989 8.0000 0.2033
63.5281 8.0000 0.2234
64.1573 8.0000 0.2446
64.7865 8.0000 0.2669
65.4157 8.0000 0.2900
66.0449 8.0000 0.3133
66.6742 8.0000 0.3362
67.3034 8.0000 0.3577
67.9326 8.0000 0.3769
68.5618 8.0000 0.3925
69.1910 8.0000 0.4036
69.8202 8.0000 0.4092
70.4494 8.0000 0.4085
71.0787 8.0000 0.4012
71.7079 8.0000 0.3872
72.3371 8.0000 0.3670
72.9663 8.0000 0.3416
73.5955 8.0000 0.3126
74.2247 8.0000 0.2817
74.8539 8.0000 0.2504
75.4831 8.0000 0.2198
76.1124 8.0000 0.1908
76.7416 8.0000 0.1636
77.3708 8.0000 0.1383
78.0000 8.0000 0.1149

