x y e
73.5506 43.8182 0.2753
74.2921 43.8182 0.2063
75.0337 43.8182 0.1311
75.7753 43.8182 0.0495
76.5169 43.8182 0.0000
77.2584 43.8182 0.0000
78.0000 43.8182 0.0000

12.0000 44.5455 0.0000
12.7416 44.5455 0.0000
13.4831 44.5455 0.0000
14.2247 44.5455 0.0149
14.9663 44.5455 0.0993
15.7079 44.5455 0.1772
16.4494 44.5455 0.2487
17.1910 44.5455 0.3137
17.9326 44.5455 0.3722
18.6742 44.5455 0.4242
19.4157 44.5455 0.4698
20.1573 44.5455 0.5092
20.8989 44.5455 0.5427
21.6404 44.5455 0.5706
22.3820 44.5455 0.5934
23.1236 44.5455 0.6117
23.8652 44.5455 0.6260
24.6067 44.5455 0.6369
25.3483 44.5455 0.6451
26.0899 44.5455 0.6511
26.8315 44.5455 0.6555
27.5730 44.5455 0.6587
28.3146 44.5455 0.6611
29.0562 44.5455 0.6629
29.7978 44.5455 0.6644
30.5393 44.5455 0.6657
31.2809 44.5455 0.6670
32.0225 44.5455 0.6682
32.7640 44.5455 0.6694
33.5056 44.5455 0.6707
34.2472 44.5455 0.6720
34.9888 44.5455 0.6732
35.7303 44.5455 0.6744
36.4719 44.5455 0.6755
37.2135 44.5455 0.6765
37.9551 44.5455 0.6772
38.6966 44.5455 0.6777
39.4382 44.5455 0.6778
40.1798 44.5455 0.6776
40.9213 44.5455 0.6772
41.6629 44.5455 0.6765
42.4045 44.5455 0.6756
43.1461 44.5455 0.6746
43.8876 44.5455 0.6736
44.6292 44.5455 0.6726
45.3708 44.5455 0.6718
46.1124 44.5455 0.6712
46.8539 44.5455 0.6708
47.5955 44.5455 0.6706
48.3371 44.5455 0.6705
49.0787 44.5455 0.6704
49.8202 44.5455 0.6703
50.5618 44.5455 0.6702
51.3034 44.5455 0.6698
52.0449 44.5455 0.6692
52.7865 44.5455 0.6683
53.5281 44.5455 0.6670
54.2697 44.5455 0.6653
55.0112 44.5455 0.6633
55.7528 44.5455 0.6608
56.4944 44.5455 0.6581
57.2360 44.5455 0.6552
57.9775 44.5455 0.6522
58.7191 44.5455 0.6493
59.4607 44.5455 0.6464
60.2022 44.5455 0.6436
60.9438 44.5455 0.6408
61.6854 44.5455 0.6380
62.4270 44.5455 0.6348
63.1685 44.5455 0.6310
63.9101 44.5455 0.6261
64.6517 44.5455 0.6198
65.3933 44.5455 0.6115
66.1348 44.5455 0.6005
66.8764 44.5455 0.5863
67.6180 44.5455 0.5683
68.3596 44.5455 0.5458
69.1011 44.5455 0.5185
69.8427 44.5455 0.4858
70.5843 44.5455 0.4476
71.3258 44.5455 0.4037
72.0674 44.5455 0.3538
72.8090 44.5455 0.2980
73.5506 44.5455 0.2362
74.2921 44.5455 0.1682
75.0337 44.5455 0.0942
75.7753 44.5455 0.0140
76.5169 44.5455 0.0000
77.2584 44.5455 0.0000
78.0000 44.5455 0.0000

12.0000 45.2727 0.0000
12.7416 45.2727 0.0000
13.4831 45.2727 0.0000
14.2247 45.2727 0.0000
14.9663 45.2727 0.0572
15.7079 45.2727 0.1352
16.4494 45.2727 0.2065
17.1910 45.2727 0.2714
17.9326 45.2727 0.3296
18.6742 45.2727 0.3814
19.4157 45.2727 0.4268
20.1573 45.2727 0.4659
20.8989 45.2727 0.4991
21.6404 45.2727 0.5267
22.3820 45.2727 0.5492
23.1236 45.2727 0.5671
23.8652 45.2727 0.5811
24.6067 45.2727 0.5917
25.3483 45.2727 0.5996
26.0899 45.2727 0.6053
26.8315 45.2727 0.6095
27.5730 45.2727 0.6126
28.3146 45.2727 0.6149
29.0562 45.2727 0.6167
29.7978 45.2727 0.6182
30.5393 45.2727 0.6196
31.2809 45.2727 0.6210
32.0225 45.2727 0.6223
32.7640 45.2727 0.6237
33.5056 45.2727 0.6252
34.2472 45.2727 0.6266
34.9888 45.2727 0.6281
35.7303 45.2727 0.6294
36.4719 45.2727 0.6306
37.2135 45.2727 0.6316
37.9551 45.2727 0.6323
38.6966 45.2727 0.6327
39.4382 45.2727 0.6328
40.1798 45.2727 0.6324
40.9213 45.2727 0.6318
41.6629 45.2727 0.6308
42.4045 45.2727 0.6295
43.1461 45.2727 0.6282
43.8876 45.2727 0.6268
44.6292 45.2727 0.6255
45.3708 45.2727 0.6243
46.1124 45.2727 0.6234
46.8539 45.2727 0.6227
47.5955 45.2727 0.6223
48.3371 45.2727 0.6221
49.0787 45.2727 0.6220
49.8202 45.2727 0.6220
50.5618 45.2727 0.6219
51.3034 45.2727 0.6217
52.0449 45.2727 0.6212
52.7865 45.2727 0.6204
53.5281 45.2727 0.6193
54.2697 45.2727 0.6177
55.0112 45.2727 0.6158
55.7528 45.2727 0.6134
56.4944 45.2727 0.6108
57.2360 45.2727 0.6079
57.9775 45.2727 0.6050
58.7191 45.2727 0.6021
59.4607 45.2727 0.5992
60.2022 45.2727 0.5964
60.9438 45.2727 0.5936
61.6854 45.2727 0.5908
62.4270 45.2727 0.5877
63.1685 45.2727 0.5840
63.9101 45.2727 0.5793
64.6517 45.2727 0.5731
65.3933 45.2727 0.5649
66.1348 45.2727 0.5542
66.8764 45.2727 0.5402
67.6180 45.2727 0.5224
68.3596 45.2727 0.5002
69.1011 45.2727 0.4732
69.8427 45.2727 0.4409
70.5843 45.2727 0.4031
71.3258 45.2727 0.3596
72.0674 45.2727 0.3103
72.8090 45.2727 0.2551
73.5506 45.2727 0.1940
74.2921 45.2727 0.1271
75.0337 45.2727 0.0541
75.7753 45.2727 0.0000
76.5169 45.2727 0.0000
77.2584 45.2727 0.0000
78.0000 45.2727 0.0000

12.0000 46.0000 0.0000
12.7416 46.0000 0.0000
13.4831 46.0000 0.0000
14.2247 46.0000 0.0000
14.9663 46.0000 0.0128
15.7079 46.0000 0.0907
16.4494 46.0000 0.1621
17.1910 46.0000 0.2269
17.9326 46.0000 0.2850
18.6742 46.0000 0.3367
19.4157 46.0000 0.3819
20.1573 46.0000 0.4208
20.8989 46.0000 0.4537
21.6404 46.0000 0.4810
22.3820 46.0000 0.5032
23.1236 46.0000 0.5208
23.8652 46.0000 0.5343
24.6067 46.0000 0.5446
25.3483 46.0000 0.5521
26.0899 46.0000 0.5576
26.8315 46.0000 0.5616
27.5730 46.0000 0.5644
28.3146 46.0000 0.5666
29.0562 46.0000 0.5684
29.7978 46.0000 0.5699
30.5393 46.0000 0.5714
31.2809 46.0000 0.5729
32.0225 46.0000 0.5744
32.7640 46.0000 0.5759
33.5056 46.0000 0.5775
34.2472 46.0000 0.5792
34.9888 46.0000 0.5807
35.7303 46.0000 0.5822
36.4719 46.0000 0.5835
37.2135 46.0000 0.5845
37.9551 46.0000 0.5853
38.6966 46.0000 0.5856
39.4382 46.0000 0.5856
40.1798 46.0000 0.5851
40.9213 46.0000 0.5842
41.6629 46.0000 0.5829
42.4045 46.0000 0.5814
43.1461 46.0000 0.5797
43.8876 46.0000 0.5780
44.6292 46.0000 0.5764
45.3708 46.0000 0.5749
46.1124 46.0000 0.5737
46.8539 46.0000 0.5728
47.5955 46.0000 0.5722
48.3371 46.0000 0.5718
49.0787 46.0000 0.5717
49.8202 46.0000 0.5716
50.5618 46.0000 0.5715
51.3034 46.0000 0.5714
52.0449 46.0000 0.5710
52.7865 46.0000 0.5704
53.5281 46.0000 0.5694
54.2697 46.0000 0.5680
55.0112 46.0000 0.5662
55.7528 46.0000 0.5641
56.4944 46.0000 0.5616
57.2360 46.0000 0.5589
57.9775 46.0000 0.5561
58.7191 46.0000 0.5532
59.4607 46.0000 0.5504
60.2022 46.0000 0.5477
60.9438 46.0000 0.5450
61.6854 46.0000 0.5422
62.4270 46.0000 0.5392
63.1685 46.0000 0.5356
63.9101 46.0000 0.5310
64.6517 46.0000 0.5250
65.3933 46.0000 0.5171
66.1348 46.0000 0.5066
66.8764 46.0000 0.4929
67.6180 46.0000 0.4753
68.3596 46.0000 0.4535
69.1011 46.0000 0.4267
69.8427 46.0000 0.3947
70.5843 46.0000 0.3573
71.3258 46.0000 0.3141
72.0674 46.0000 0.2652
72.8090 46.0000 0.2106
73.5506 46.0000 0.1501
74.2921 46.0000 0.0839
75.0337 46.0000 0.0118
75.7753 46.0000 0.0000
76.5169 46.0000 0.0000
77.2584 46.0000 0.0000
78.0000 46.0000 0.0000

12.0000 46.7273 0.0000
12.7416 46.7273 0.0000
13.4831 46.7273 0.0000
14.2247 46.7273 0.0000
14.9663 46.7273 0.0000
15.7079 46.7273 0.0452
16.4494 46.7273 0.1167
17.1910 46.7273 0.1815
17.9326 46.7273 0.2397
18.6742 46.7273 0.2912
19.4157 46.7273 0.3363
20.1573 46.7273 0.3751
20.8989 46.7273 0.4079
21.6404 46.7273 0.4350
22.3820 46.7273 0.4569
23.1236 46.7273 0.4741
23.8652 46.7273 0.4873
24.6067 46.7273 0.4973
25.3483 46.7273 0.5045
26.0899 46.7273 0.5097
26.8315 46.7273 0.5134
27.5730 46.7273 0.5160
28.3146 46.7273 0.5181
29.0562 46.7273 0.5198
29.7978 46.7273 0.5213
30.5393 46.7273 0.5228
31.2809 46.7273 0.5243
32.0225 46.7273 0.5259
32.7640 46.7273 0.5276
33.5056 46.7273 0.5294
34.2472 46.7273 0.5311
34.9888 46.7273 0.5328
35.7303 46.7273 0.5344
36.4719 46.7273 0.5357
37.2135 46.7273 0.5368
37.9551 46.7273 0.5375
38.6966 46.7273 0.5379
39.4382 46.7273 0.5377
40.1798 46.7273 0.5371
40.9213 46.7273 0.5361
41.6629 46.7273 0.5346
42.4045 46.7273 0.5329
43.1461 46.7273 0.5310
43.8876 46.7273 0.5290
44.6292 46.7273 0.5271
45.3708 46.7273 0.5254
46.1124 46.7273 0.5240
46.8539 46.7273 0.5228
47.5955 46.7273 0.5221
48.3371 46.7273 0.5216
49.0787 46.7273 0.5213
49.8202 46.7273 0.5212
50.5618 46.7273 0.5211
51.3034 46.7273 0.5210
52.0449 46.7273 0.5208
52.7865 46.7273 0.5203
53.5281 46.7273 0.5195
54.2697 46.7273 0.5183
55.0112 46.7273 0.5167
55.7528 46.7273 0.5148
56.4944 46.7273 0.5126
57.2360 46.7273 0.5101
57.9775 46.7273 0.5075
58.7191 46.7273 0.5049
59.4607 46.7273 0.5022
60.2022 46.7273 0.4997
60.9438 46.7273 0.4971
61.6854 46.7273 0.4944
62.4270 46.7273 0.4915
63.1685 46.7273 0.4880
63.9101 46.7273 0.4836
64.6517 46.7273 0.4778
65.3933 46.7273 0.4701
66.1348 46.7273 0.4599
66.8764 46.7273 0.4464
67.6180 46.7273 0.4292
68.3596 46.7273 0.4076
69.1011 46.7273 0.3811
69.8427 46.7273 0.3494
70.5843 46.7273 0.3122
71.3258 46.7273 0.2694
72.0674 46.7273 0.2208
72.8090 46.7273 0.1665
73.5506 46.7273 0.1065
74.2921 46.7273 0.0407
75.0337 46.7273 0.0000
75.7753 46.7273 0.0000
76.5169 46.7273 0.0000
77.2584 46.7273 0.0000
78.0000 46.7273 0.0000

12.0000 47.4545 0.0000
12.7416 47.4545 0.0000
13.4831 47.4545 0.0000
14.2247 47.4545 0.0000
14.9663 47.4545 0.0000
15.7079 47.4545 0.0009
16.4494 47.4545 0.0725
17.1910 47.4545 0.1374
17.9326 47.4545 0.1957
18.6742 47.4545 0.2473
19.4157 47.4545 0.2924
20.1573 47.4545 0.3311
20.8989 47.4545 0.3638
21.6404 47.4545 0.3908
22.3820 47.4545 0.4125
23.1236 47.4545 0.4295
23.8652 47.4545 0.4425
24.6067 47.4545 0.4521
25.3483 47.4545 0.4591
26.0899 47.4545 0.4640
26.8315 47.4545 0.4675
27.5730 47.4545 0.4700
28.3146 47.4545 0.4719
29.0562 47.4545 0.4735
29.7978 47.4545 0.4749
30.5393 47.4545 0.4764
31.2809 47.4545 0.4780
32.0225 47.4545 0.4796
32.7640 47.4545 0.4813
33.5056 47.4545 0.4832
34.2472 47.4545 0.4850
34.9888 47.4545 0.4868
35.7303 47.4545 0.4884
36.4719 47.4545 0.4898
37.2135 47.4545 0.4910
37.9551 47.4545 0.4917
38.6966 47.4545 0.4920
39.4382 47.4545 0.4918
40.1798 47.4545 0.4911
40.9213 47.4545 0.4900
41.6629 47.4545 0.4884
42.4045 47.4545 0.4866
43.1461 47.4545 0.4845
43.8876 47.4545 0.4824
44.6292 47.4545 0.4804
45.3708 47.4545 0.4786
46.1124 47.4545 0.4770
46.8539 47.4545 0.4758
47.5955 47.4545 0.4749
48.3371 47.4545 0.4743
49.0787 47.4545 0.4740
49.8202 47.4545 0.4738
50.5618 47.4545 0.4738
51.3034 47.4545 0.4737
52.0449 47.4545 0.4735
52.7865 47.4545 0.4732
53.5281 47.4545 0.4726
54.2697 47.4545 0.4716
55.0112 47.4545 0.4704
55.7528 47.4545 0.4688
56.4944 47.4545 0.4669
57.2360 47.4545 0.4648
57.9775 47.4545 0.4625
58.7191 47.4545 0.4601
59.4607 47.4545 0.4577
60.2022 47.4545 0.4554
60.9438 47.4545 0.4529
61.6854 47.4545 0.4504
62.4270 47.4545 0.4477
63.1685 47.4545 0.4444
63.9101 47.4545 0.4402
64.6517 47.4545 0.4346
65.3933 47.4545 0.4272
66.1348 47.4545 0.4172
66.8764 47.4545 0.4041
67.6180 47.4545 0.3872
68.3596 47.4545 0.3659
69.1011 47.4545 0.3397
69.8427 47.4545 0.3082
70.5843 47.4545 0.2712
71.3258 47.4545 0.2285
72.0674 47.4545 0.1801
72.8090 47.4545 0.1260
73.5506 47.4545 0.0663
74.2921 47.4545 0.0008
75.0337 47.4545 0.0000
75.7753 47.4545 0.0000
76.5169 47.4545 0.0000
77.2584 47.4545 0.0000
78.0000 47.4545 0.0000

12.0000 48.1818 0.0000
12.7416 48.1818 0.0000
13.4831 48.1818 0.0000
14.2247 48.1818 0.0000
14.9663 48.1818 0.0000
15.7079 48.1818 0.0000
16.4494 48.1818 0.0327
17.1910 48.1818 0.0978
17.9326 48.1818 0.1562
18.6742 48.1818 0.2080
19.4157 48.1818 0.2532
20.1573 48.1818 0.2920
20.8989 48.1818 0.3247
21.6404 48.1818 0.3517
22.3820 48.1818 0.3734
23.1236 48.1818 0.3903
23.8652 48.1818 0.4031
24.6067 48.1818 0.4126
25.3483 48.1818 0.4194
26.0899 48.1818 0.4241
26.8315 48.1818 0.4274
27.5730 48.1818 0.4298
28.3146 48.1818 0.4316
29.0562 48.1818 0.4330
29.7978 48.1818 0.4344
30.5393 48.1818 0.4358
31.2809 48.1818 0.4373
32.0225 48.1818 0.4389
32.7640 48.1818 0.4406
33.5056 48.1818 0.4425
34.2472 48.1818 0.4443
34.9888 48.1818 0.4462
35.7303 48.1818 0.4478
36.4719 48.1818 0.4493
37.2135 48.1818 0.4505
37.9551 48.1818 0.4512
38.6966 48.1818 0.4515
39.4382 48.1818 0.4513
40.1798 48.1818 0.4506
40.9213 48.1818 0.4494
41.6629 48.1818 0.4478
42.4045 48.1818 0.4460
43.1461 48.1818 0.4439
43.8876 48.1818 0.4419
44.6292 48.1818 0.4399
45.3708 48.1818 0.4382
46.1124 48.1818 0.4367
46.8539 48.1818 0.4355
47.5955 48.1818 0.4346
48.3371 48.1818 0.4341
49.0787 48.1818 0.4337
49.8202 48.1818 0.4335
50.5618 48.1818 0.4335
51.3034 48.1818 0.4334
52.0449 48.1818 0.4333
52.7865 48.1818 0.4331
53.5281 48.1818 0.4328
54.2697 48.1818 0.4321
55.0112 48.1818 0.4312
55.7528 48.1818 0.4300
56.4944 48.1818 0.4285
57.2360 48.1818 0.4268
57.9775 48.1818 0.4249
58.7191 48.1818 0.4229
59.4607 48.1818 0.4209
60.2022 48.1818 0.4187
60.9438 48.1818 0.4166
61.6854 48.1818 0.4143
62.4270 48.1818 0.4117
63.1685 48.1818 0.4087
63.9101 48.1818 0.4047
64.6517 48.1818 0.3995
65.3933 48.1818 0.3923
66.1348 48.1818 0.3827
66.8764 48.1818 0.3698
67.6180 48.1818 0.3532
68.3596 48.1818 0.3322
69.1011 48.1818 0.3062
69.8427 48.1818 0.2750
70.5843 48.1818 0.2382
71.3258 48.1818 0.1956
72.0674 48.1818 0.1474
72.8090 48.1818 0.0933
73.5506 48.1818 0.0337
74.2921 48.1818 0.0000
75.0337 48.1818 0.0000
75.7753 48.1818 0.0000
76.5169 48.1818 0.0000
77.2584 48.1818 0.0000
78.0000 48.1818 0.0000

12.0000 48.9091 0.0000
12.7416 48.9091 0.0000
13.4831 48.9091 0.0000
14.2247 48.9091 0.0000
14.9663 48.9091 0.0000
15.7079 48.9091 0.0000
16.4494 48.9091 0.0013
17.1910 48.9091 0.0667
17.9326 48.9091 0.1253
18.6742 48.9091 0.1773
19.4157 48.9091 0.2227
20.1573 48.9091 0.2618
20.8989 48.9091 0.2946
21.6404 48.9091 0.3217
22.3820 48.9091 0.3434
23.1236 48.9091 0.3603
23.8652 48.9091 0.3732
24.6067 48.9091 0.3826
25.3483 48.9091 0.3893
26.0899 48.9091 0.3940
26.8315 48.9091 0.3972
27.5730 48.9091 0.3994
28.3146 48.9091 0.4011
29.0562 48.9091 0.4024
29.7978 48.9091 0.4037
30.5393 48.9091 0.4050
31.2809 48.9091 0.4064
32.0225 48.9091 0.4079
32.7640 48.9091 0.4096
33.5056 48.9091 0.4114
34.2472 48.9091 0.4133
34.9888 48.9091 0.4151
35.7303 48.9091 0.4168
36.4719 48.9091 0.4183
37.2135 48.9091 0.4195
37.9551 48.9091 0.4202
38.6966 48.9091 0.4205
39.4382 48.9091 0.4203
40.1798 48.9091 0.4196
40.9213 48.9091 0.4185
41.6629 48.9091 0.4170
42.4045 48.9091 0.4153
43.1461 48.9091 0.4135
43.8876 48.9091 0.4117
44.6292 48.9091 0.4100
45.3708 48.9091 0.4085
46.1124 48.9091 0.4073
46.8539 48.9091 0.4064
47.5955 48.9091 0.4057
48.3371 48.9091 0.4052
49.0787 48.9091 0.4049
49.8202 48.9091 0.4048
50.5618 48.9091 0.4047
51.3034 48.9091 0.4047
52.0449 48.9091 0.4047
52.7865 48.9091 0.4047
53.5281 48.9091 0.4045
54.2697 48.9091 0.4042
55.0112 48.9091 0.4036
55.7528 48.9091 0.4029
56.4944 48.9091 0.4018
57.2360 48.9091 0.4006
57.9775 48.9091 0.3991
58.7191 48.9091 0.3975
59.4607 48.9091 0.3958
60.2022 48.9091 0.3940
60.9438 48.9091 0.3922
61.6854 48.9091 0.3902
62.4270 48.9091 0.3879
63.1685 48.9091 0.3851
63.9101 48.9091 0.3815
64.6517 48.9091 0.3765
65.3933 48.9091 0.3697
66.1348 48.9091 0.3604
66.8764 48.9091 0.3479
67.6180 48.9091 0.3316
68.3596 48.9091 0.3108
69.1011 48.9091 0.2851
69.8427 48.9091 0.2541
70.5843 48.9091 0.2174
71.3258 48.9091 0.1750
72.0674 48.9091 0.1268
72.8090 48.9091 0.0728
73.5506 48.9091 0.0131
74.2921 48.9091 0.0000
75.0337 48.9091 0.0000
75.7753 48.9091 0.0000
76.5169 48.9091 0.0000
77.2584 48.9091 0.0000
78.0000 48.9091 0.0000

12.0000 49.6364 0.0000
12.7416 49.6364 0.0000
13.4831 49.6364 0.0000
14.2247 49.6364 0.0000
14.9663 49.6364 0.0000
15.7079 49.6364 0.0000
16.4494 49.6364 0.0000
17.1910 49.6364 0.0482
17.9326 49.6364 0.1071
18.6742 49.6364 0.1593
19.4157 49.6364 0.2050
20.1573 49.6364 0.2442
20.8989 49.6364 0.2773
21.6404 49.6364 0.3046
22.3820 49.6364 0.3264
23.1236 49.6364 0.3435
23.8652 49.6364 0.3564
24.6067 49.6364 0.3658
25.3483 49.6364 0.3725
26.0899 49.6364 0.3772
26.8315 49.6364 0.3803
27.5730 49.6364 0.3825
28.3146 49.6364 0.3842
29.0562 49.6364 0.3854
29.7978 49.6364 0.3866
30.5393 49.6364 0.3878
31.2809 49.6364 0.3891
32.0225 49.6364 0.3905
32.7640 49.6364 0.3921
33.5056 49.6364 0.3939
34.2472 49.6364 0.3957
34.9888 49.6364 0.3975
35.7303 49.6364 0.3992
36.4719 49.6364 0.4007
37.2135 49.6364 0.4019
37.9551 49.6364 0.4026
38.6966 49.6364 0.4029
39.4382 49.6364 0.4028
40.1798 49.6364 0.4022
40.9213 49.6364 0.4012
41.6629 49.6364 0.4000
42.4045 49.6364 0.3985
43.1461 49.6364 0.3971
43.8876 49.6364 0.3957
44.6292 49.6364 0.3946
45.3708 49.6364 0.3936
46.1124 49.6364 0.3928
46.8539 49.6364 0.3923
47.5955 49.6364 0.3920
48.3371 49.6364 0.3917
49.0787 49.6364 0.3916
49.8202 49.6364 0.3916
50.5618 49.6364 0.3915
51.3034 49.6364 0.3916
52.0449 49.6364 0.3916
52.7865 49.6364 0.3917
53.5281 49.6364 0.3917
54.2697 49.6364 0.3916
55.0112 49.6364 0.3914
55.7528 49.6364 0.3910
56.4944 49.6364 0.3904
57.2360 49.6364 0.3896
57.9775 49.6364 0.3886
58.7191 49.6364 0.3874
59.4607 49.6364 0.3861
60.2022 49.6364 0.3847
60.9438 49.6364 0.3831
61.6854 49.6364 0.3815
62.4270 49.6364 0.3795
63.1685 49.6364 0.3770
63.9101 49.6364 0.3737
64.6517 49.6364 0.3691
65.3933 49.6364 0.3626
66.1348 49.6364 0.3536
66.8764 49.6364 0.3414
67.6180 49.6364 0.3254
68.3596 49.6364 0.3050
69.1011 49.6364 0.2795
69.8427 49.6364 0.2487
70.5843 49.6364 0.2122
71.3258 49.6364 0.1699
72.0674 49.6364 0.1218
72.8090 49.6364 0.0678
73.5506 49.6364 0.0080
74.2921 49.6364 0.0000
75.0337 49.6364 0.0000
75.7753 49.6364 0.0000
76.5169 49.6364 0.0000
77.2584 49.6364 0.0000
78.0000 49.6364 0.0000

12.0000 50.3636 0.0000
12.7416 50.3636 0.0000
13.4831 50.3636 0.0000
14.2247 50.3636 0.0000
14.9663 50.3636 0.0000
15.7079 50.3636 0.0000
16.4494 50.3636 0.0000
17.1910 50.3636 0.0450
17.9326 50.3636 0.1042
18.6742 50.3636 0.1567
19.4157 50.3636 0.2026
20.1573 50.3636 0.2422
20.8989 50.3636 0.2755
21.6404 50.3636 0.3029
22.3820 50.3636 0.3250
23.1236 50.3636 0.3421
23.8652 50.3636 0.3551
24.6067 50.3636 0.3647
25.3483 50.3636 0.3714
26.0899 50.3636 0.3761
26.8315 50.3636 0.3793
27.5730 50.3636 0.3815
28.3146 50.3636 0.3831
29.0562 50.3636 0.3843
29.7978 50.3636 0.3855
30.5393 50.3636 0.3866
31.2809 50.3636 0.3878
32.0225 50.3636 0.3892
32.7640 50.3636 0.3907
33.5056 50.3636 0.3924
34.2472 50.3636 0.3941
34.9888 50.3636 0.3959
35.7303 50.3636 0.3975
36.4719 50.3636 0.3990
37.2135 50.3636 0.4001
37.9551 50.3636 0.4009
38.6966 50.3636 0.4013
39.4382 50.3636 0.4012
40.1798 50.3636 0.4008
40.9213 50.3636 0.4000
41.6629 50.3636 0.3991
42.4045 50.3636 0.3981
43.1461 50.3636 0.3972
43.8876 50.3636 0.3965
44.6292 50.3636 0.3959
45.3708 50.3636 0.3956
46.1124 50.3636 0.3955
46.8539 50.3636 0.3955
47.5955 50.3636 0.3955
48.3371 50.3636 0.3956
49.0787 50.3636 0.3957
49.8202 50.3636 0.3957
50.5618 50.3636 0.3958
51.3034 50.3636 0.3958
52.0449 50.3636 0.3959
52.7865 50.3636 0.3960
53.5281 50.3636 0.3961
54.2697 50.3636 0.3962
55.0112 50.3636 0.3963
55.7528 50.3636 0.3962
56.4944 50.3636 0.3960
57.2360 50.3636 0.3955
57.9775 50.3636 0.3949
58.7191 50.3636 0.3941
59.4607 50.3636 0.3931
60.2022 50.3636 0.3920
60.9438 50.3636 0.3908
61.6854 50.3636 0.3895
62.4270 50.3636 0.3878
63.1685 50.3636 0.3856
63.9101 50.3636 0.3826
64.6517 50.3636 0.3783
65.3933 50.3636 0.3721
66.1348 50.3636 0.3634
66.8764 50.3636 0.3516
67.6180 50.3636 0.3359
68.3596 50.3636 0.3157
69.1011 50.3636 0.2905
69.8427 50.3636 0.2599
70.5843 50.3636 0.2236
71.3258 50.3636 0.1815
72.0674 50.3636 0.1334
72.8090 50.3636 0.0793
73.5506 50.3636 0.0194
74.2921 50.3636 0.0000
75.0337 50.3636 0.0000
75.7753 50.3636 0.0000
76.5169 50.3636 0.0000
77.2584 50.3636 0.0000
78.0000 50.3636 0.0000

12.0000 51.0909 0.0000
12.7416 51.0909 0.0000
13.4831 51.0909 0.0000
14.2247 51.0909 0.0000
14.9663 51.0909 0.0000
15.7079 51.0909 0.0000
16.4494 51.0909 0.0000
17.1910 51.0909 0.0577
17.9326 51.0909 0.1171
18.6742 51.0909 0.1699
19.4157 51.0909 0.2161
20.1573 51.0909 0.2559
20.8989 51.0909 0.2894
21.6404 51.0909 0.3171
22.3820 51.0909 0.3393
23.1236 51.0909 0.3566
23.8652 51.0909 0.3698
24.6067 51.0909 0.3794
25.3483 51.0909 0.3862
26.0899 51.0909 0.3909
26.8315 51.0909 0.3941
27.5730 51.0909 0.3963
28.3146 51.0909 0.3979
29.0562 51.0909 0.3992
29.7978 51.0909 0.4003
30.5393 51.0909 0.4015
31.2809 51.0909 0.4027
32.0225 51.0909 0.4040
32.7640 51.0909 0.4055
33.5056 51.0909 0.4071
34.2472 51.0909 0.4087
34.9888 51.0909 0.4104
35.7303 51.0909 0.4119
36.4719 51.0909 0.4133
37.2135 51.0909 0.4144
37.9551 51.0909 0.4152
38.6966 51.0909 0.4156
39.4382 51.0909 0.4157
40.1798 51.0909 0.4154
40.9213 51.0909 0.4150
41.6629 51.0909 0.4146
42.4045 51.0909 0.4141
43.1461 51.0909 0.4138
43.8876 51.0909 0.4137
44.6292 51.0909 0.4139
45.3708 51.0909 0.4142
46.1124 51.0909 0.4147
46.8539 51.0909 0.4153
47.5955 51.0909 0.4157
48.3371 51.0909 0.4161
49.0787 51.0909 0.4164
49.8202 51.0909 0.4165
50.5618 51.0909 0.4166
51.3034 51.0909 0.4166
52.0449 51.0909 0.4167
52.7865 51.0909 0.4168
53.5281 51.0909 0.4170
54.2697 51.0909 0.4172
55.0112 51.0909 0.4174
55.7528 51.0909 0.4176
56.4944 51.0909 0.4176
57.2360 51.0909 0.4174
57.9775 51.0909 0.4170
58.7191 51.0909 0.4165
59.4607 51.0909 0.4158
60.2022 51.0909 0.4150
60.9438 51.0909 0.4141
61.6854 51.0909 0.4129
62.4270 51.0909 0.4115
63.1685 51.0909 0.4096
63.9101 51.0909 0.4068
64.6517 51.0909 0.4027
65.3933 51.0909 0.3968
66.1348 51.0909 0.3883
66.8764 51.0909 0.3767
67.6180 51.0909 0.3613
68.3596 51.0909 0.3413
69.1011 51.0909 0.3164
69.8427 51.0909 0.2860
70.5843 51.0909 0.2498
71.3258 51.0909 0.2078
72.0674 51.0909 0.1598
72.8090 51.0909 0.1057
73.5506 51.0909 0.0456
74.2921 51.0909 0.0000
75.0337 51.0909 0.0000
75.7753 51.0909 0.0000
76.5169 51.0909 0.0000
77.2584 51.0909 0.0000
78.0000 51.0909 0.0000

12.0000 51.8182 0.0000
12.7416 51.8182 0.0000
13.4831 51.8182 0.0000
14.2247 51.8182 0.0000
14.9663 51.8182 0.0000
15.7079 51.8182 0.0000
16.4494 51.8182 0.0178
17.1910 51.8182 0.0841
17.9326 51.8182 0.1437
18.6742 51.8182 0.1967
19.4157 51.8182 0.2432
20.1573 51.8182 0.2832
20.8989 51.8182 0.3170
21.6404 51.8182 0.3449
22.3820 51.8182 0.3673
23.1236 51.8182 0.3848
23.8652 51.8182 0.3981
24.6067 51.8182 0.4078
25.3483 51.8182 0.4147
26.0899 51.8182 0.4195
26.8315 51.8182 0.4227
27.5730 51.8182 0.4250
28.3146 51.8182 0.4266
29.0562 51.8182 0.4280
29.7978 51.8182 0.4291
