x y
32.7640 60.6479

34.2472 60.5711
33.5056 60.6090

34.7813 60.5455
34.2472 60.5711

63.4211 60.5455
63.9101 60.6476

64.6517 60.8671
63.9101 60.6476

65.3933 61.1728
64.6517 60.8671

65.5712 61.2727
65.3933 61.1728

24.6067 61.8788
24.4107 62.0000

25.3483 61.5362
24.6067 61.8788

26.0899 61.2843
25.3483 61.5362

26.1369 61.2727
26.0899 61.2843

65.5712 61.2727
66.1348 61.6442

66.5416 62.0000
66.1348 61.6442

23.8652 62.3997
23.5210 62.7273

24.4107 62.0000
23.8652 62.3997

66.5416 62.0000
66.8764 62.3558

67.1464 62.7273
66.8764 62.3558

23.1236 63.1965
22.9510 63.4545

23.5210 62.7273
23.1236 63.1965

67.1464 62.7273
67.5549 63.4545

22.9510 63.4545
22.5920 64.1818

67.5549 63.4545
67.6180 63.6219

67.7851 64.1818
67.6180 63.6219

22.3820 64.8848
22.3761 64.9091

22.5920 64.1818
22.3820 64.8848

67.7851 64.1818
67.8816 64.9091

22.3761 64.9091
22.3382 65.6364

67.8816 64.9091
67.8381 65.6364

22.3382 65.6364
22.3820 65.8995

22.4840 66.3636
22.3820 65.8995

67.8381 65.6364
67.6320 66.3636

22.4840 66.3636
22.8949 67.0909

67.6180 66.3899
67.1355 67.0909

67.6320 66.3636
67.6180 66.3899

22.8949 67.0909
23.1236 67.3285

23.7681 67.8182
23.1236 67.3285

66.8764 67.3388
66.2195 67.8182

67.1355 67.0909
66.8764 67.3388

23.7681 67.8182
23.8652 67.8695

24.6067 68.1623
23.8652 67.8695

25.3483 68.3840
24.6067 68.1623

26.0194 68.5455
25.3483 68.3840

64.6517 68.3907
63.9780 68.5455

65.3933 68.1648
64.6517 68.3907

66.1348 67.8637
65.3933 68.1648

66.2195 67.8182
66.1348 67.8637

26.0194 68.5455
26.0899 68.5588

26.8315 68.6794
26.0899 68.5588

27.5730 68.7884
26.8315 68.6794

28.3146 68.8877
27.5730 68.7884

29.0562 68.9746
28.3146 68.8877

29.7978 69.0443
29.0562 68.9746

30.5393 69.0923
29.7978 69.0443

31.2809 69.1166
30.5393 69.0923

32.0225 69.1190
31.2809 69.1166

32.7640 69.1055
32.0225 69.1190

33.5056 69.0837
32.7640 69.1055

34.2472 69.0620
33.5056 69.0837

34.9888 69.0464
34.2472 69.0620

35.7303 69.0403
34.9888 69.0464

36.4719 69.0435
35.7303 69.0403

37.2135 69.0528
36.4719 69.0435

37.9551 69.0634
37.2135 69.0528

38.6966 69.0696
37.9551 69.0634

39.4382 69.0667
38.6966 69.0696

40.1798 69.0523
39.4382 69.0667

40.9213 69.0263
40.1798 69.0523

41.6629 68.9917
40.9213 69.0263

42.4045 68.9528
41.6629 68.9917

43.1461 68.9147
42.4045 68.9528

43.8876 68.8823
43.1461 68.9147

44.6292 68.8589
43.8876 68.8823

45.3708 68.8465
44.6292 68.8589

46.1124 68.8455
45.3708 68.8465

46.8539 68.8551
46.1124 68.8455

47.5955 68.8732
46.8539 68.8551

48.3371 68.8973
47.5955 68.8732

49.0787 68.9247
48.3371 68.8973

49.8202 68.9525
49.0787 68.9247

50.5618 68.9784
49.8202 68.9525

51.3034 69.0009
50.5618 68.9784

52.0449 69.0191
51.3034 69.0009

52.7865 69.0330
52.0449 69.0191

53.5281 69.0430
52.7865 69.0330

54.2697 69.0499
53.5281 69.0430

55.0112 69.0538
54.2697 69.0499

55.7528 69.0544
55.0112 69.0538

56.4944 69.0506
55.7528 69.0544

57.2360 69.0409
56.4944 69.0506

57.9775 69.0238
57.2360 69.0409

58.7191 68.9983
57.9775 69.0238

59.4607 68.9640
58.7191 68.9983

60.2022 68.9214
59.4607 68.9640

60.9438 68.8710
60.2022 68.9214

61.6854 68.8124
60.9438 68.8710

62.4270 68.7438
61.6854 68.8124

63.1685 68.6613
62.4270 68.7438

63.9101 68.5578
63.1685 68.6613

63.9780 68.5455
63.9101 68.5578

